index,offsetRange,oldCentroidIndex,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex,PS
257,263.0 to 263.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,2
258,264.0 to 264.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7,2
259,265.0 to 265.75,19,"[1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,4ofC,F-AC,cyan,1,2
260,266.0 to 266.75,8,"[3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,2
261,267.0 to 267.875,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,6-1ofC,A-CF,deepskyblue,7,2
262,268.0 to 268.75,8,"[2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0]",g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,2
263,269.0 to 269.75,8,"[2, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0]",g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,2
264,270.0 to 270.75,8,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,2
265,271.0 to 271.75,8,"[2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0]",g#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,2
266,272.0 to 272.75,3,"[0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
267,273.0 to 273.75,4,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,2
268,274.0 to 274.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,2
269,275.0 to 275.75,13,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,2
270,276.0 to 276.75,3,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
271,277.0 to 277.75,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,2
272,278.0 to 278.75,6,"[0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13,2
273,279.0 to 279.875,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3,2
274,280.0 to 280.875,3,"[0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
275,281.0 to 281.75,4,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",gMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,2
276,282.0 to 282.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,2
277,283.0 to 283.75,13,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,2
278,284.0 to 284.75,3,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
279,285.0 to 285.75,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,2
280,286.0 to 286.75,6,"[0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13,2
281,287.0 to 287.875,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3,2
282,288.0 to 288.6666667,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
283,289.0 to 289.75,6,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13,2
284,290.0 to 290.5,3,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
285,292.0 to 292.0,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
286,293.0 to 293.5,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,2
287,294.0 to 294.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10,2
288,295.0 to 295.5,14,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19,2
289,296.0 to 296.75,7,"[0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V7ofG,DF#AC,lime,18,2
290,297.0 to 297.8333333,0,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
291,298.0 to 298.75,0,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
292,299.0 to 299.75,0,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
293,300.0 to 300.75,4,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,2
294,301.0 to 301.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,2
295,302.0 to 302.8333333,18,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",dMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,2
296,303.0 to 303.625,0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1]",dMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
297,304.0 to 304.875,12,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",cMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14,2
298,305.0 to 305.75,12,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",cMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14,2
299,306.0 to 306.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
300,307.0 to 307.75,13,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,2
301,308.0 to 308.75,14,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19,2
302,309.0 to 309.75,1,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,2
303,310.0 to 310.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,chr,FGAB,mediumpurple,10,2
304,311.0 to 311.5,14,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19,2
305,312.0 to 312.8333333,0,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
306,313.0 to 313.8333333,0,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
307,314.0 to 314.8333333,0,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",aMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
308,315.0 to 315.75,0,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
309,316.0 to 316.8333333,5,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
310,317.0 to 317.625,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,2
311,318.0 to 318.75,0,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",f#Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
312,319.0 to 319.75,5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",dMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
313,320.0 to 320.75,14,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19,2
314,321.0 to 321.75,12,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",cMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14,2
315,322.0 to 322.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
316,323.0 to 323.75,18,"[1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,2
317,324.0 to 324.75,13,"[2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2]",eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,2
318,325.0 to 325.75,13,"[2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2]",eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj5-1tet,BC-AG,darkviolet,12,2
319,326.0 to 326.75,8,"[3, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj-root,C-EG,slateblue,2,2
320,327.0 to 327.75,15,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj1-4tet,C-DEF,blue,3,2
321,328.0 to 328.75,5,"[0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1]",b-Minor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
322,329.0 to 329.75,5,"[0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1]",b-Minor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
323,330.0 to 330.875,2,"[0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,2/4ofCmaj,DF,green,4,2
324,331.0 to 331.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj2-5tet,DEFG,violet,6,2
325,332.0 to 332.75,4,"[1, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,2
326,333.0 to 333.75,4,"[1, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,2
327,334.0 to 334.875,17,"[1, 0, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,2
328,335.0 to 335.75,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,2
329,336.0 to 336.8333333,11,"[0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0]",e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0,2
330,337.0 to 337.75,11,"[0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0]",e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0,2
331,338.0 to 338.75,11,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 2, 0]",e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0,2
332,339.0 to 339.75,11,"[0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 1, 0]",e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0,2
333,340.0 to 340.625,0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
334,341.0 to 341.5,0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
335,342.0 to 342.75,14,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",eMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19,2
336,343.0 to 343.75,12,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,AminTriad,ACE,steelblue,14,2
337,344.0 to 344.75,0,"[1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
338,345.0 to 345.75,5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
339,346.0 to 346.875,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,2
340,347.0 to 347.875,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V7ofG,DF#AC,lime,18,2
341,348.0 to 348.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",b-Minor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
342,349.0 to 349.5,5,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
343,350.0 to 350.75,1,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,2
344,351.0 to 351.875,1,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,2
345,352.0 to 352.75,6,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 2]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13,2
346,353.0 to 353.875,6,"[0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13,2
347,354.0 to 354.75,0,"[1, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
348,355.0 to 355.875,0,"[1, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
349,356.0 to 356.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
350,357.0 to 357.875,3,"[0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
351,358.0 to 358.875,6,"[0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 3]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13,2
352,359.0 to 359.875,3,"[0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
353,360.0 to 360.75,1,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,2
354,361.0 to 361.875,17,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,2
355,362.0 to 362.875,17,"[1, 0, 0, 0, 3, 0, 0, 4, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,2
356,363.0 to 363.75,17,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,2
357,364.0 to 364.875,18,"[1, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,2
358,365.0 to 365.8333333,5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
359,366.0 to 366.5,6,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13,2
360,367.0 to 367.5,7,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V7ofG,DF#AC,lime,18,2
361,368.0 to 368.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
362,369.0 to 369.75,3,"[0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
363,370.0 to 370.875,6,"[0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 3]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13,2
364,371.0 to 371.875,3,"[0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
365,372.0 to 372.75,3,"[0, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
366,373.0 to 373.875,17,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,2
367,374.0 to 374.875,17,"[1, 0, 0, 0, 3, 0, 0, 4, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,2
368,375.0 to 375.75,17,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,CmajTriad,CEG,blueviolet,5,2
369,376.0 to 376.875,18,"[1, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,2
370,377.0 to 377.8333333,5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
371,378.0 to 378.75,6,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,GmajTriad,GBD,orange,13,2
372,379.0 to 379.5,7,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V7ofG,DF#AC,lime,18,2
373,380.0 to 380.875,1,"[0, 0, 0, 0, 0, 1, 1, 2, 0, 2, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,2
374,381.0 to 381.875,0,"[0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
375,382.0 to 382.875,18,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,V-IofC,D-GBC,crimson,11,2
376,383.0 to 383.875,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
377,384.0 to 384.25,1,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,2
378,385.0 to 385.5,0,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",dMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofG,D-F#A,greenyellow,15,2
379,386.0 to 386.0,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-root,G-BD,red,9,2
380,387.0 to 387.4583333,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",gMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj3rd5th,BD-G,gold,17,2
381,388.0 to 388.5,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,2
382,389.0 to 389.5,4,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Cmaj3rd5th,EG-C,mediumvioletred,8,2
383,390.0 to 390.5,14,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,VofAmin,E-BCD,indigo,19,2
384,391.0 to 391.5,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K284 i D major.mid by Mozart.csv,1775,Gmaj-IV/vii,F#G-ACE,salmon,16,2
385,392.0 to 392.5,11,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",e-Major,Piano Sonata K284 i D major.mid by Mozart.csv,1775,iv_ofDmin,GBb-C#D,yellow,0,2
